dt,shop_id,sale_amt_3m
2016-10-31,841,71846.54
2016-12-31,2152,53146.83
2016-07-31,2152,45509.79
2016-08-31,2152,60659.56
2017-01-31,2152,44903.39
2016-10-31,2152,80168.96
2016-12-31,1268,295625.89
2016-07-31,1268,356545.38
2016-08-31,1268,673082.06
2016-09-30,1268,701742.87
2016-12-31,1301,105400.97
2016-08-31,1301,145079.86
2016-06-30,1272,60647.41
2016-12-31,1272,91842.92
2016-08-31,1272,93531.99
2017-01-31,1272,109340.78
2016-11-30,1272,38779.42
2016-08-31,2535,116842.64
2016-09-30,2535,113790.74
2016-11-30,2535,102495.72
2016-10-31,2535,96319.76
2016-12-31,238,76590.86
2016-07-31,238,25697.78
2016-08-31,238,45438.19
2016-10-31,238,37351.1
2016-09-30,536,135215.48
2016-11-30,536,93054.59
2016-10-31,536,125075.22
2016-06-30,781,281213.72
2016-12-31,781,107866.61
2016-08-31,781,360895.52
2017-01-31,781,154798.05
2016-09-30,781,257780.58
2016-06-30,2561,19063.05
2016-12-31,490,12021.78
2016-07-31,490,32324.91
2016-08-31,490,36002.98
2017-01-31,490,20726.52
2016-10-31,490,31748.98
2016-08-31,2815,270223.56
2016-09-30,2815,330835.54
2016-11-30,2815,303548.12
2016-10-31,2815,354160.35
2016-06-30,1242,135814.81
2016-12-31,1242,122971.89
2016-08-31,1242,214110.88
2017-01-31,1242,198446.11
2016-06-30,1910,21528.03
2016-12-31,1910,65491.64
2016-07-31,1910,32979.81
2016-08-31,1910,54863.5
2016-06-30,2641,136334.65
2016-12-31,2641,577589.53
2016-07-31,2641,173180.51
2016-08-31,2641,268983.88
2016-09-30,2641,451247.42
2016-10-31,2641,594897.43
2016-06-30,666,303942.44
2016-12-31,666,111155.07
2016-07-31,666,426083.04
2017-01-31,666,122989.36
2016-10-31,666,273315.19
2016-12-31,1042,276948.57
2016-08-31,1042,525305.37
2017-01-31,1042,386105.98
2016-09-30,1042,435598.38
2016-06-30,600,16873.32
2016-12-31,600,131892.5
2016-07-31,600,47671.95
2016-09-30,600,74027.64
2016-07-31,1809,37969.57
2016-09-30,1809,45168.19
2016-11-30,1809,47258.68
2016-06-30,1241,72915.33
2016-12-31,1241,104785.63
2016-07-31,1241,65489.16
2017-01-31,1241,92217.07
2016-09-30,1241,194320.83
2016-06-30,1171,160642.51
2016-08-31,1171,314879.49
2017-01-31,1171,300992.12
2016-09-30,1171,352586.32
2016-10-31,1171,261975.73
2016-06-30,754,8392.53
2016-07-31,754,9213.53
2016-08-31,754,18522.95
2017-01-31,754,51814.86
2016-11-30,754,21670.01
2016-10-31,754,20392.83
2016-06-30,963,64099.08
2016-12-31,963,86366.01
2017-01-31,963,93065.33
2016-11-30,963,94997.32
2016-10-31,963,114247.86
2016-12-31,190,236517.23
2016-09-30,190,287941.39
2016-10-31,190,339106.93
2016-06-30,1123,167327.01
2016-12-31,1123,82347.09
2016-10-31,1123,146681.22
2016-06-30,1869,9901.55
2016-08-31,1869,16057.97
2017-01-31,1869,8601.42
2016-11-30,1869,15896.25
2016-10-31,1869,21907.39
2016-12-31,855,153691.44
2016-07-31,855,170882.54
2016-08-31,855,171681.18
2017-01-31,855,171723.36
2016-09-30,855,154785.55
2016-11-30,855,127686.85
2016-10-31,855,123362.99
2016-12-31,2358,219922.49
2016-07-31,2358,275222.07
2016-08-31,2358,416324.96
2016-11-30,2358,247831.91
2016-10-31,2358,375113.01
2016-06-30,133,139971.33
2016-12-31,133,81095.59
2016-07-31,133,132063.63
2016-10-31,133,125685.61
2016-07-31,971,578959.09
2016-09-30,971,683633.06
2016-11-30,971,113035.94
2016-10-31,971,244549.48
2016-08-31,636,338381.41
2016-09-30,636,464354.78
2016-11-30,636,198361.34
2016-10-31,636,397194.82
2016-06-30,792,11466.41
2016-07-31,792,34791.05
2017-01-31,792,77604.34
2016-11-30,792,26659.36
2016-10-31,792,42527.69
2016-06-30,690,102744.7
2016-07-31,690,181115.46
2016-11-30,690,96983.83
2016-06-30,237,16643.0
2016-12-31,237,243654.31
2016-07-31,237,69965.35
2016-08-31,237,192284.69
2016-09-30,237,309904.18
2016-11-30,237,307238.49
2016-07-31,881,208520.77
2017-01-31,881,192522.69
2016-09-30,881,212536.89
2016-06-30,122,90621.33
2016-12-31,122,58321.52
2016-07-31,122,81847.21
2016-08-31,122,78438.49
2016-10-31,122,62640.44
2016-06-30,1943,86549.25
2016-07-31,1943,107817.01
2016-06-30,398,70191.95
2016-07-31,398,101495.51
2016-09-30,398,168365.37
2016-10-31,398,151801.73
2016-06-30,1134,95731.51
2016-12-31,1134,42682.64
2016-07-31,1134,88102.99
2016-08-31,1134,91211.89
2016-09-30,1134,85668.9
2016-11-30,1134,51325.6
2016-07-31,146,74466.47
2017-01-31,146,50449.34
2016-09-30,146,74131.96
2016-11-30,146,55180.42
2016-10-31,146,62207.64
2016-06-30,295,69627.36
2016-07-31,295,73943.39
2017-01-31,295,66852.82
2016-11-30,295,81491.47
2016-06-30,2841,355706.99
2016-07-31,2841,426211.38
2016-08-31,2841,503034.34
2017-01-31,2841,527171.33
2016-09-30,2841,535592.92
2016-11-30,2841,548320.33
2016-06-30,1258,123604.2
2016-12-31,1258,170169.08
2016-08-31,1258,296939.99
2017-01-31,1258,344125.98
2016-09-30,1258,289908.63
2016-11-30,1258,127702.59
2016-10-31,1258,206540.01
2016-09-30,553,27779.68
2016-10-31,553,32238.44
2016-07-31,2269,399377.22
2017-01-31,2269,461277.98
2016-09-30,2269,499147.8
2016-06-30,1345,46227.64
2016-12-31,1345,110700.22
2016-08-31,1345,152250.09
2016-11-30,1345,142410.29
2016-06-30,1862,71446.78
2016-07-31,1862,83548.67
2017-01-31,1862,203201.5
2016-09-30,1862,162006.99
2016-11-30,1862,159685.23
2016-07-31,1197,310444.26
2016-08-31,1197,423051.99
2017-01-31,1197,519536.17
2016-09-30,1197,635619.33
2016-10-31,1197,583681.84
2016-06-30,2422,30588.43
2016-09-30,2422,52402.4
2016-11-30,2422,33794.37
2016-10-31,2422,51035.44
2016-12-31,1778,13550.46
2016-08-31,1778,70680.13
2016-07-31,773,41080.95
2016-08-31,773,69184.24
2017-01-31,773,49995.07
2016-11-30,773,33651.89
2016-07-31,1120,60607.77
2016-08-31,1120,74246.77
2017-01-31,1120,25560.88
2016-09-30,1120,77280.17
2016-07-31,2904,60762.55
2017-01-31,2904,57350.95
2016-09-30,2904,144876.36
2016-10-31,2904,136113.71
2016-06-30,1427,68865.42
2016-12-31,1427,98262.24
2016-10-31,1427,112998.11
2016-06-30,2630,162301.77
2016-12-31,2630,136081.33
2016-07-31,2630,158777.45
2016-08-31,2630,217544.64
2016-11-30,2630,135308.36
2016-10-31,2630,227808.96
2016-06-30,2305,96419.37
2016-12-31,2305,51153.97
2016-11-30,2305,44729.6
2016-10-31,2305,43862.93
2016-06-30,2829,33844.42
2016-12-31,2829,33001.26
2016-07-31,2829,36593.78
2016-09-30,2829,38395.35
2016-11-30,2829,37696.0
2016-06-30,598,127115.6
2016-12-31,598,145809.1
2016-06-30,124,431908.42
2016-12-31,124,47971.81
2016-07-31,124,117443.32
2016-11-30,124,61252.01
2016-06-30,1739,388579.14
2016-07-31,1739,374799.09
2016-08-31,1739,360029.84
2017-01-31,1739,531430.55
2016-08-31,807,408108.44
2017-01-31,807,493379.56
2016-09-30,807,452454.39
2016-12-31,1353,103418.32
2017-01-31,1353,97605.26
2016-09-30,1353,120027.9
2016-12-31,1016,49106.34
2016-07-31,1016,82654.83
2016-08-31,1016,80845.08
2017-01-31,1016,29846.72
2016-06-30,1951,17776.95
2016-07-31,1951,32324.46
2016-08-31,1951,92481.87
2016-11-30,1951,175214.75
2016-10-31,1951,214554.9
2016-06-30,1765,199833.84
2016-09-30,1765,274101.34
2016-11-30,1765,128662.84
2016-10-31,1765,213318.8
2016-06-30,2882,91744.23
2017-01-31,2882,73392.39
2016-09-30,2882,159230.55
2016-12-31,1323,275163.68
2016-08-31,1323,385941.62
2017-01-31,1323,344586.04
2016-06-30,1001,131051.01
2016-07-31,1001,255505.12
2016-09-30,1001,480611.04
2016-11-30,1001,161442.86
2016-10-31,1001,323662.2
2016-07-31,1189,79111.06
2016-09-30,1189,113111.26
2016-11-30,1189,58821.23
2016-06-30,1104,26745.26
2016-07-31,1104,29082.71
2017-01-31,1104,43831.79
2016-11-30,1104,45840.68
2016-10-31,1104,47979.16
2016-06-30,2445,152799.09
2016-08-31,2445,213285.98
2017-01-31,2445,164319.02
2016-09-30,2445,264425.81
2016-11-30,2445,170291.83
2016-10-31,2445,243841.35
2016-06-30,1320,51506.66
2016-12-31,1320,50370.2
2016-07-31,1320,58121.49
2016-11-30,1320,70747.94
2016-10-31,1320,98364.92
2016-06-30,2087,64683.69
2016-12-31,2087,40646.07
2016-07-31,2087,52626.4
2016-08-31,2087,45361.79
2016-09-30,2087,44553.84
2016-12-31,2967,47026.42
2017-01-31,2967,55652.53
2016-09-30,2967,113515.07
2016-12-31,375,65265.33
2016-07-31,375,57320.47
2017-01-31,375,75757.44
2016-06-30,2907,339815.47
2016-08-31,2907,792155.08
2017-01-31,2907,104162.63
2016-09-30,2907,823119.09
2016-07-31,980,293477.05
2016-09-30,980,242348.15
2016-10-31,980,145933.49
2016-06-30,1681,9801.61
2016-12-31,1681,36266.04
2017-01-31,1681,25613.7
2016-09-30,1681,87259.69
2016-11-30,1681,70800.06
2016-10-31,1681,91358.08
2016-06-30,532,22485.8
2016-08-31,532,88547.36
2016-11-30,532,48292.78
2016-10-31,532,79062.09
2016-06-30,1327,132002.1
2016-12-31,1327,128129.19
2016-08-31,1327,143651.78
2016-09-30,1327,107894.12
2016-11-30,1327,63565.51
2016-10-31,1327,72886.01
2016-06-30,1583,240879.1
2016-12-31,1583,323047.61
2016-07-31,1583,302126.99
2016-08-31,1583,324975.38
2016-09-30,1583,334255.82
2016-10-31,1583,316117.84
2016-12-31,2939,200902.87
2016-07-31,2939,194245.18
2016-08-31,2939,215211.3
2016-09-30,2939,221971.5
2016-11-30,2939,181552.39
2016-10-31,2939,185139.6
2016-06-30,1161,192793.72
2016-07-31,1161,148155.14
2016-08-31,1161,157538.82
2017-01-31,1161,99071.68
2016-09-30,1161,133889.98
2016-06-30,2246,322338.27
2016-12-31,2246,110735.24
2016-07-31,2246,502796.04
2017-01-31,2246,193699.63
2016-11-30,2246,140557.92
2016-06-30,148,207974.62
2016-12-31,148,113290.99
2017-01-31,148,139055.84
2016-09-30,148,213302.19
2016-10-31,148,188915.04
2016-06-30,2978,15793.92
2017-01-31,2978,215978.12
2016-11-30,2978,176324.92
2016-10-31,2978,105555.43
2016-06-30,2351,40580.39
2016-08-31,2351,80196.95
2016-09-30,2351,83597.41
2016-10-31,2351,135962.88
2016-07-31,2927,211537.87
2017-01-31,2927,163900.9
2016-09-30,2927,296535.76
2016-11-30,2927,101597.12
2016-06-30,904,240325.71
2016-12-31,904,10332.7
2016-08-31,904,319562.82
2017-01-31,904,116833.84
2016-11-30,904,14915.1
2016-12-31,2825,45466.64
2016-11-30,2825,19818.13
2016-06-30,404,78755.0
2016-08-31,404,60868.03
2017-01-31,404,17868.72
2016-09-30,404,43132.28
2016-10-31,404,27780.59
2016-12-31,1051,11743.6
2016-12-31,263,17040.41
2016-09-30,263,17238.51
2016-11-30,263,21207.35
2016-07-31,205,130420.81
2016-10-31,205,685366.9
2016-07-31,2014,19298.36
2016-11-30,2014,20651.28
2016-10-31,2014,38348.03
2016-07-31,2502,226829.6
2016-09-30,2502,65046.45
2016-06-30,2993,95990.04
2016-07-31,2993,124368.7
2016-08-31,2993,120988.23
2016-11-30,2993,38036.05
2016-12-31,1593,312913.52
2017-01-31,1593,304113.55
2016-09-30,1593,740033.27
2016-08-31,1643,172911.96
2016-10-31,1643,102999.01
2016-08-31,1223,91566.11
2016-09-30,1223,120479.99
2016-12-31,2534,173814.84
2016-09-30,2534,256629.24
2016-11-30,2534,207569.15
2016-06-30,2097,117508.65
2016-12-31,2097,43123.12
2017-01-31,2097,41800.77
2016-09-30,2097,151110.41
2016-11-30,2097,82013.22
2016-10-31,2097,132299.11
2016-06-30,391,45833.08
2016-12-31,391,56449.08
2017-01-31,391,57425.36
2016-09-30,391,93438.66
2016-11-30,391,75449.36
2016-10-31,391,107339.65
2016-06-30,2740,424412.96
2016-07-31,2740,568180.38
2017-01-31,2740,406653.19
2016-09-30,2740,705864.47
2016-11-30,2740,189214.69
2016-07-31,1670,76014.89
2016-08-31,1670,99651.25
2016-10-31,1670,37724.27
2016-08-31,1240,153554.49
2017-01-31,1240,98388.45
2016-09-30,1240,152468.73
2016-10-31,1240,123577.4
2016-06-30,843,8606.62
2016-12-31,843,86442.75
2016-07-31,843,32435.43
2016-08-31,843,72120.84
2017-01-31,843,96812.26
2016-11-30,843,96939.12
2016-10-31,843,120384.46
2016-06-30,1217,111120.71
2016-12-31,1217,45844.69
2016-08-31,1217,37676.98
2017-01-31,1217,86235.75
2016-09-30,1217,22982.62
2016-10-31,1217,28449.57
2016-06-30,1775,300616.31
2016-07-31,2864,34645.52
2017-01-31,2864,15592.8
2016-10-31,2864,24039.1
2016-06-30,878,49729.11
2016-07-31,878,48170.53
2016-11-30,878,19956.73
2016-10-31,878,17217.86
2017-01-31,498,39074.04
2016-09-30,498,91223.45
2016-10-31,498,74755.55
2016-06-30,2415,62121.95
2016-07-31,2415,127236.91
2017-01-31,2415,229445.73
2016-09-30,2415,275720.54
2016-07-31,431,185989.8
2016-08-31,431,322141.16
2017-01-31,431,258704.32
2016-11-30,431,265320.19
2016-10-31,431,373354.3
2016-08-31,1214,350095.33
2016-09-30,1214,374037.58
2016-11-30,1214,305697.88
2016-12-31,2962,89031.45
2016-11-30,2962,68456.16
2016-12-31,656,33221.12
2016-07-31,656,442362.62
2016-08-31,656,455100.58
2016-11-30,656,21510.35
2016-10-31,656,123348.24
2016-06-30,1807,144138.85
2016-07-31,1807,142723.74
2016-08-31,1807,141572.11
2017-01-31,1807,68910.27
2016-09-30,1807,119042.2
2016-10-31,1807,78396.37
2016-06-30,1990,30977.7
2016-09-30,1990,158765.36
2016-07-31,1574,71832.78
2016-08-31,1574,82955.68
2016-09-30,1574,65937.38
2016-11-30,1574,58411.75
2016-10-31,1574,56797.59
2016-12-31,442,69674.99
2016-07-31,442,99038.49
2017-01-31,442,74022.31
2016-09-30,442,146173.99
2016-10-31,442,119307.32
2016-12-31,344,127641.25
2016-07-31,344,114312.16
2017-01-31,344,145747.22
2016-09-30,344,114157.58
2016-11-30,344,110989.74
2016-10-31,344,113869.56
2016-07-31,1224,10876.18
2016-08-31,1224,11660.84
2016-11-30,1224,17268.58
2016-10-31,1224,16133.71
2016-07-31,1619,106835.76
2016-09-30,1619,199654.11
2016-11-30,1619,120722.44
2016-06-30,177,19273.67
2017-01-31,177,302304.57
2016-11-30,177,39059.42
2016-06-30,1927,76353.03
2016-12-31,1927,74687.25
2016-07-31,1927,55618.75
2017-01-31,1927,40185.78
2016-11-30,1927,73367.79
2016-06-30,1571,156561.63
2016-08-31,1571,216951.68
2016-12-31,1806,50085.45
2016-07-31,1806,45682.26
2017-01-31,1806,36555.18
2016-06-30,2606,163511.22
2016-12-31,2606,44557.64
2016-07-31,2606,180519.77
2017-01-31,2606,72459.98
2016-06-30,1080,53863.69
2016-12-31,1080,247345.09
2016-07-31,1080,143695.1
2016-08-31,1080,432436.41
2016-09-30,1080,664822.09
2016-11-30,1080,462322.32
2016-06-30,1657,155029.32
2016-12-31,1657,107081.79
2016-08-31,1657,337725.04
2016-09-30,1657,279142.52
2016-10-31,1657,111239.95
2016-07-31,304,129153.97
2016-11-30,304,142850.64
2016-08-31,2495,102998.73
2016-09-30,2495,79121.97
2016-11-30,2495,38007.82
2016-10-31,2495,51851.73
2016-12-31,2350,60108.73
2017-01-31,2350,38126.92
2016-09-30,2350,74011.19
2016-10-31,2350,82694.06
2016-07-31,2537,103728.41
2016-08-31,2537,321726.9
2017-01-31,2537,51447.92
2016-09-30,2537,427854.71
2016-11-30,2537,197301.7
2016-07-31,1076,39244.02
2017-01-31,1076,98611.97
2016-09-30,1076,125689.41
2016-12-31,1133,116051.66
2016-12-31,1524,83514.56
2017-01-31,1524,57701.4
2016-09-30,1524,326609.11
2016-11-30,1524,186397.61
2016-06-30,2191,43872.1
2016-12-31,2191,18432.84
2016-08-31,2191,38661.97
2017-01-31,2191,11464.26
2016-10-31,2191,41413.39
2016-12-31,2525,23096.19
2016-08-31,2525,50057.02
2017-01-31,2525,18014.41
2016-09-30,2525,40335.19
2016-12-31,1948,147048.11
2016-07-31,1948,55608.92
2016-11-30,1948,195442.48
2016-06-30,627,225551.44
2016-08-31,627,476627.53
2016-09-30,627,563687.42
2016-10-31,627,504357.32
2016-06-30,2455,347951.52
2016-11-30,2455,52677.52
2016-09-30,1784,91828.02
2016-10-31,1784,79854.47
2016-06-30,1334,47415.45
2016-12-31,1334,83847.67
2016-06-30,2212,108785.74
2016-12-31,2212,50488.16
2016-07-31,2212,112620.65
2016-09-30,2212,68490.68
2016-11-30,2212,34302.75
2016-07-31,405,131122.54
2016-08-31,405,270357.94
2017-01-31,405,125531.65
2016-11-30,405,194463.97
2016-10-31,405,336365.35
2016-12-31,1175,37940.25
2016-08-31,1175,120436.91
2017-01-31,1175,74481.04
2016-09-30,1175,45323.71
2016-10-31,1175,22582.77
2016-12-31,1707,34305.22
2016-07-31,1707,41130.09
2016-10-31,1707,62893.76
2016-12-31,1285,327964.88
2017-01-31,1285,443350.77
2016-11-30,1285,290966.33
2016-06-30,418,62646.56
2016-12-31,418,256198.26
2016-09-30,418,201162.1
2016-06-30,2500,107367.97
2016-12-31,2500,129985.53
2016-07-31,2500,85583.5
2016-08-31,2500,140859.23
2016-06-30,2006,613209.79
2016-09-30,2006,588470.13
2016-11-30,2006,400087.09
2016-10-31,2006,472688.72
2016-08-31,166,59090.49
2017-01-31,166,88917.38
2016-09-30,166,147079.02
2016-11-30,166,115795.8
2016-10-31,166,135116.54
2016-06-30,2242,54309.53
2016-12-31,2242,35354.63
2016-11-30,2242,27106.91
2016-10-31,2242,37133.54
2016-07-31,2048,73507.7
2017-01-31,2048,43499.26
2016-09-30,2048,85052.33
2016-06-30,2134,161510.17
2016-12-31,2134,200519.34
2016-07-31,2134,166330.53
2016-08-31,2134,210656.08
2017-01-31,2134,286862.26
2016-09-30,2134,227992.63
2016-07-31,1502,116623.84
2017-01-31,1502,107537.51
2016-09-30,1502,93514.25
2016-11-30,1502,169957.42
2016-12-31,1409,171961.05
2017-01-31,1409,150336.29
2016-10-31,1409,360395.62
2016-07-31,648,30993.97
2017-01-31,648,36118.69
2016-11-30,648,31171.55
2016-06-30,702,254951.4
2016-12-31,702,162705.79
2016-09-30,702,247198.73
2016-11-30,702,176180.63
2016-10-31,702,196372.42
2016-06-30,2579,65627.51
2016-12-31,2579,75515.22
2016-08-31,2579,92016.77
2017-01-31,2579,70089.47
2016-06-30,1313,173252.83
2016-08-31,1313,309824.86
2016-12-31,2096,156013.86
2017-01-31,2096,161160.42
2016-10-31,2096,163731.5
2016-07-31,1728,40935.99
2016-08-31,1728,51221.61
2016-09-30,1728,58758.45
2016-06-30,227,26809.68
2016-09-30,227,32279.16
2016-10-31,227,27023.6
2016-08-31,43,25189.98
2016-11-30,43,21578.08
2016-10-31,43,30860.99
2016-06-30,443,28627.61
2016-07-31,443,44492.56
2016-08-31,443,104238.85
2017-01-31,443,47096.79
2016-09-30,443,138095.58
2016-11-30,443,63886.81
2016-10-31,443,118381.68
2016-12-31,2642,30685.89
2016-07-31,2642,85182.74
2016-09-30,2642,62508.01
2016-11-30,2642,28334.11
2016-06-30,75,306509.01
2016-08-31,75,417884.72
2016-11-30,75,243902.68
2016-12-31,2394,44003.59
2017-01-31,2394,46085.0
2016-06-30,2161,439734.43
2016-12-31,2161,156176.57
2016-07-31,2161,535069.48
2017-01-31,2161,127672.85
2016-09-30,2161,809456.86
2016-10-31,2161,710053.58
2016-09-30,58,60630.65
2016-11-30,58,43786.78
2016-12-31,1145,385773.14
2016-09-30,1145,440474.5
2016-10-31,1145,383177.48
2016-12-31,2826,67258.36
2016-08-31,2826,96223.62
2016-09-30,2826,95452.18
2016-06-30,68,119074.41
2016-06-30,331,63353.57
2016-07-31,331,60813.51
2016-12-31,189,135898.79
2016-07-31,189,109586.25
2017-01-31,189,164526.98
2016-12-31,727,17222.82
2016-07-31,727,12050.19
2017-01-31,727,15318.99
2016-10-31,727,24694.41
2016-11-30,2045,61078.15
2016-07-31,1027,146760.84
2016-08-31,1027,149891.88
2017-01-31,1027,107289.65
2016-11-30,1027,75214.37
2016-10-31,1027,88503.17
2016-12-31,2127,82814.98
2016-11-30,2127,37377.86
2016-10-31,2127,54188.44
2016-06-30,1184,112485.85
2016-12-31,1184,130829.57
2017-01-31,1184,112831.43
2016-09-30,1184,198562.4
2016-11-30,1184,155286.35
2016-08-31,127,588317.44
2017-01-31,127,463955.07
2016-09-30,127,539173.16
2016-10-31,127,361656.06
2016-12-31,2789,176195.08
2016-07-31,2789,126794.86
2016-09-30,2789,197917.04
2016-11-30,2789,207939.02
2016-06-30,1461,88601.37
2016-07-31,1461,66807.97
2016-06-30,778,72232.39
2016-12-31,778,44585.81
2017-01-31,778,55989.85
2016-11-30,778,91474.13
2016-10-31,778,170302.88
2016-07-31,1442,251529.61
2017-01-31,1442,102356.5
2016-09-30,1442,275309.71
2016-10-31,1442,177610.49
2016-06-30,1853,359071.56
2016-12-31,1853,373583.68
2016-07-31,1853,322170.03
2017-01-31,1853,610385.86
2016-09-30,1853,242327.33
2016-10-31,1853,160305.68
2016-09-30,73,31874.02
2016-11-30,73,116694.3
2016-06-30,64,272489.5
2016-08-31,64,262505.96
2017-01-31,64,306050.11
2016-09-30,64,259284.83
2016-12-31,1282,257774.84
2016-07-31,1282,362811.94
2017-01-31,1282,300452.44
2016-11-30,1282,205290.56
2016-10-31,1282,265811.85
2016-06-30,425,67797.71
2016-12-31,425,59425.83
2016-07-31,425,78172.53
2016-08-31,425,63982.62
2016-09-30,425,52273.05
2016-11-30,425,70562.18
2016-10-31,425,55161.42
2016-12-31,2821,179042.31
2016-07-31,2821,42747.31
2016-08-31,2821,109950.22
2016-09-30,2821,159019.23
2016-11-30,2821,149266.96
2016-07-31,275,327736.8
2016-08-31,275,292754.46
2017-01-31,275,114818.15
2016-11-30,275,56136.87
2016-10-31,275,112492.79
2016-06-30,1007,24199.66
2016-07-31,1007,47062.27
2016-10-31,1007,169102.85
2016-06-30,422,73491.52
2016-12-31,422,228376.54
2016-07-31,422,110899.62
2016-09-30,422,250351.14
2016-12-31,451,35163.39
2016-07-31,451,30699.42
2016-08-31,451,27267.04
2017-01-31,451,80872.68
2016-09-30,451,19467.92
2016-11-30,451,19056.56
2016-10-31,451,16871.58
2016-06-30,1708,72107.73
2016-12-31,1708,74904.23
2016-07-31,1708,164796.22
2016-09-30,1708,197958.33
2016-06-30,2898,163558.96
2016-07-31,2898,360755.19
2017-01-31,2898,584759.36
2016-09-30,2898,399666.18
2016-12-31,2712,51189.4
2016-11-30,2712,81632.46
2016-10-31,2712,109197.14
2016-12-31,1730,221056.18
2016-08-31,1730,102705.05
2017-01-31,1730,261785.85
2016-07-31,194,124843.13
2016-08-31,194,194749.5
2016-07-31,533,38680.09
2016-08-31,533,99412.58
2016-11-30,533,62747.82
2016-10-31,533,116622.4
2016-06-30,2568,41723.62
2016-07-31,2568,34984.49
2016-08-31,2568,32107.42
2016-11-30,2568,23303.75
2016-10-31,2568,29420.1
2016-11-30,2082,498447.33
2016-10-31,2082,572540.92
2016-07-31,695,649855.37
2016-08-31,695,635449.47
2016-09-30,695,449871.71
2016-10-31,695,266835.24
2017-01-31,916,37993.61
2016-10-31,916,218123.87
2016-06-30,2007,601652.77
2016-07-31,2007,695034.6
2016-08-31,2007,567225.22
2016-07-31,2230,213239.34
2016-08-31,2230,376316.73
2017-01-31,2230,293675.81
2016-11-30,2230,405056.7
2016-10-31,2230,558365.52
2016-06-30,674,17663.88
2016-12-31,674,14460.0
2016-07-31,674,23618.19
2016-08-31,674,27024.92
2016-10-31,674,23141.94
2016-06-30,1543,33788.09
2016-12-31,1543,90217.44
2016-07-31,1543,22658.93
2017-01-31,1543,141809.08
2016-12-31,1297,285639.56
2016-07-31,1297,322375.28
2017-01-31,1297,308969.83
2016-07-31,2583,84448.0
2016-06-30,1207,77290.48
2017-01-31,1207,60830.81
2016-09-30,1207,153264.37
2016-11-30,1207,79865.99
2016-07-31,1000,369366.68
2016-08-31,1000,390328.47
2016-09-30,1000,288503.06
2016-12-31,2986,51658.54
2016-07-31,2986,27009.97
2016-09-30,2986,40390.94
2016-10-31,2986,50446.12
2016-06-30,522,395188.09
2016-12-31,522,169396.81
2017-01-31,522,188891.66
2016-09-30,522,381408.11
2016-11-30,522,153450.42
2016-10-31,522,203648.51
2016-12-31,579,492882.76
2016-07-31,579,419648.02
2017-01-31,579,690164.15
2016-11-30,579,337985.17
2016-06-30,1723,101191.74
2016-07-31,1723,86178.2
2017-01-31,1723,88122.88
2016-11-30,1723,91639.57
2016-12-31,1607,51139.58
2017-01-31,1607,61118.19
2016-09-30,1607,82790.5
2016-11-30,1607,45191.64
2016-10-31,1607,75992.27
2016-09-30,1662,590324.4
2016-11-30,1662,427178.18
2016-12-31,2008,97881.48
2016-07-31,2008,214310.6
2017-01-31,2008,97366.08
2016-09-30,2008,139643.42
2016-11-30,2008,94322.43
2016-10-31,2008,114097.45
2016-08-31,657,99174.92
2016-11-30,657,94607.88
2016-10-31,657,66270.19
2016-06-30,935,90190.18
2016-12-31,935,39925.85
2016-12-31,2711,30495.92
2017-01-31,2711,125313.1
2016-10-31,2711,28635.04
2016-06-30,2734,98588.99
2016-12-31,2734,105119.29
2016-08-31,2734,156189.37
2016-09-30,2734,114456.99
2016-07-31,1790,89949.74
2016-09-30,1790,149660.94
2016-11-30,1790,99478.38
2016-08-31,186,522218.03
2017-01-31,186,351600.36
2016-09-30,186,514109.28
2016-10-31,186,414767.41
2016-12-31,1389,134306.1
2016-07-31,1389,118206.15
2016-08-31,1389,106964.95
2017-01-31,1389,355558.03
2016-09-30,1389,113189.51
2016-12-31,777,81978.86
2016-09-30,777,394447.88
2016-10-31,777,327605.47
2016-06-30,1152,59780.99
2016-12-31,1152,82079.3
2016-08-31,1152,87609.07
2017-01-31,1152,90366.11
2016-09-30,1152,102948.71
2016-11-30,1152,83554.46
2016-10-31,1152,101835.32
2016-06-30,197,85397.66
2016-12-31,197,225840.94
2016-07-31,197,189561.18
2016-08-31,197,288767.33
2017-01-31,197,222043.52
2016-12-31,2804,209926.28
2016-07-31,2804,147231.64
2016-06-30,2113,273692.36
2016-12-31,2113,69967.74
2016-06-30,2039,18149.08
2016-12-31,2039,25984.8
2016-07-31,2039,27507.48
2016-09-30,2039,59652.63
2016-06-30,2654,237644.29
2016-12-31,2654,279549.44
2016-08-31,2654,290467.45
2016-10-31,2654,244794.05
2016-12-31,1099,59592.67
2016-07-31,1099,199826.82
2016-08-31,1099,249852.7
2016-11-30,1099,16311.29
2016-10-31,1099,77742.63
2016-06-30,1309,21035.53
2016-07-31,1309,26504.18
2016-09-30,1309,47514.15
2016-12-31,2669,173626.05
2016-08-31,2669,334628.62
2016-09-30,2669,424303.89
2016-11-30,2669,267095.55
2016-12-31,2266,208779.18
2017-01-31,2266,203360.09
2016-11-30,2266,259335.07
2016-11-30,1689,64430.29
2016-12-31,1012,26715.04
2016-07-31,1012,25959.44
2016-08-31,1012,36089.78
2016-11-30,1012,31603.19
2016-10-31,1012,35109.29
2016-06-30,37,54088.5
2016-12-31,37,44168.86
2017-01-31,37,57342.68
2016-09-30,37,51685.72
2016-11-30,37,43916.86
2016-10-31,37,57422.88
