ord_dt,sale_amt,offer_amt,offer_cnt,shop_id_x,rtn_cnt,rtn_amt,ord_cnt,pid,user_cnt,on_dt,off_dt,brand,cate,shop_id_y
2017-04-18,99.11,105.95,6,1338,0,0.0,6,11731281,6,2017-04-13,,1490.0,263.0,1338.0
2017-04-24,66.08,70.63,4,1338,0,0.0,4,11731281,4,2017-04-13,,1490.0,263.0,1338.0
2017-04-19,214.75,229.56,13,1338,0,0.0,13,11731281,13,2017-04-13,,1490.0,263.0,1338.0
2017-04-26,66.08,70.63,4,1338,0,0.0,4,11731281,4,2017-04-13,,1490.0,263.0,1338.0
2017-04-25,21.47,15.45,1,1338,0,0.0,1,11736178,1,2017-04-13,,1490.0,263.0,1338.0
2017-04-28,56.99,71.74,3,1338,0,0.0,3,11971090,3,2017-04-16,,1490.0,262.0,1338.0
2017-04-22,56.99,71.74,3,1338,0,0.0,3,11971090,3,2017-04-16,,1490.0,262.0,1338.0
2017-04-21,56.99,71.74,3,1338,0,0.0,3,11971090,3,2017-04-16,,1490.0,262.0,1338.0
2017-04-21,16.52,13.98,1,1338,0,0.0,1,12163607,1,2017-04-19,,1490.0,129.0,1338.0
2017-04-24,16.52,13.98,1,1338,0,0.0,1,12163611,1,2017-04-19,,1490.0,129.0,1338.0
2017-04-30,22.3,15.08,1,1338,0,0.0,1,12229379,1,2017-04-20,,1490.0,129.0,1338.0
2017-04-25,12.39,8.46,1,1338,0,0.0,1,12356998,1,2017-04-22,,1490.0,130.0,1338.0
2017-04-27,61.95,42.31,5,1338,0,0.0,5,12357007,5,2017-04-22,,1490.0,130.0,1338.0
2017-04-28,37.17,25.38,3,1338,0,0.0,3,12357007,3,2017-04-22,,1490.0,130.0,1338.0
2017-04-30,37.17,25.38,3,1338,0,0.0,3,12357007,3,2017-04-22,,1490.0,130.0,1338.0
2017-04-26,10.74,19.13,1,1338,0,0.0,1,12401379,1,2017-04-23,,1490.0,130.0,1338.0
2017-04-25,12.39,18.39,1,1338,0,0.0,1,12404041,1,2017-04-23,,1490.0,130.0,1338.0
2017-04-30,23.13,11.04,1,1338,0,0.0,1,12601896,1,2017-04-26,,1490.0,129.0,1338.0
2017-04-27,74.34,73.58,5,1338,0,0.0,5,12603469,5,2017-04-26,,1490.0,130.0,1338.0
2017-04-30,89.2,88.29,6,1338,0,0.0,6,12603469,6,2017-04-26,,1490.0,130.0,1338.0
2017-04-30,94.16,86.08,6,1338,0,0.0,6,12607388,6,2017-04-26,,1490.0,130.0,1338.0
2017-04-27,78.47,71.74,5,1338,0,0.0,5,12607388,5,2017-04-26,,1490.0,130.0,1338.0
2016-11-03,80.94,0.0,0,1338,0,0.0,1,12954786,1,,,,,
2016-11-19,80.94,0.0,0,1338,0,0.0,1,12954786,1,,,,,
2016-09-11,103.24,0.0,0,1338,0,0.0,1,12961148,1,,,,,
2016-10-16,39.65,0.0,0,1338,0,0.0,1,12961157,1,,,,,
2016-12-04,39.65,0.0,0,1338,0,0.0,1,12961157,1,,,,,
2016-09-15,39.65,0.0,0,1338,0,0.0,1,12961165,1,,,,,
2016-10-12,105.72,0.0,0,1338,0,0.0,1,12962452,1,,,,,
2016-11-26,37.99,0.0,0,1338,0,0.0,1,12962466,1,,,,,
2016-12-25,37.99,0.0,0,1338,0,0.0,1,12962476,1,,,,,
2016-11-27,37.99,0.0,0,1338,0,0.0,1,12962479,1,,,,,
2017-01-09,28.91,0.0,0,1338,0,0.0,1,12963609,1,,,,,
2017-01-10,28.91,0.0,0,1338,0,0.0,1,12963609,1,,,,,
2017-01-18,28.91,0.0,0,1338,0,0.0,1,12963609,1,,,,,
2017-02-18,28.91,0.0,0,1338,0,0.0,1,12963609,1,,,,,
2016-11-11,28.91,0.0,0,1338,0,0.0,1,12963611,1,,,,,
2016-09-27,72.68,0.0,0,1338,0,0.0,1,12964534,1,,,,,
2016-09-06,118.94,0.0,0,1338,0,0.0,3,12964575,3,,,,,
2016-11-21,39.65,0.0,0,1338,0,0.0,1,12964575,1,,,,,
2016-12-18,39.65,0.0,0,1338,0,0.0,1,12964575,1,,,,,
2016-09-11,118.94,0.0,0,1338,0,0.0,3,12964575,3,,,,,
2016-10-10,39.65,0.0,0,1338,0,0.0,1,12964582,1,,,,,
2016-10-05,39.65,0.0,0,1338,0,0.0,1,12964582,1,,,,,
2016-12-06,47.91,0.0,0,1338,0,0.0,1,12967933,1,,,,,
2016-10-23,47.91,0.0,0,1338,0,0.0,1,12967933,1,,,,,
2016-10-03,47.91,0.0,0,1338,0,0.0,1,12967934,1,,,,,
2017-01-05,31.39,0.0,0,1338,0,0.0,1,12970210,1,,,,,
2016-10-22,31.39,0.0,0,1338,0,0.0,1,12970210,1,,,,,
2016-11-18,31.39,0.0,0,1338,0,0.0,1,12970210,1,,,,,
2016-11-04,31.39,0.0,0,1338,0,0.0,1,12970214,1,,,,,
2016-12-07,45.43,0.0,0,1338,0,0.0,1,12970220,1,,,,,
2016-11-01,45.43,0.0,0,1338,0,0.0,1,12970220,1,,,,,
2016-09-19,45.43,0.0,0,1338,0,0.0,1,12970220,1,,,,,
2016-10-24,45.43,0.0,0,1338,0,0.0,1,12970220,1,,,,,
2016-10-26,45.43,0.0,0,1338,1,20.23,1,12970220,1,,,,,
2017-03-28,45.43,0.0,0,1338,0,0.0,1,12970228,1,,,,,
2016-10-16,39.65,0.0,0,1338,0,0.0,1,12970232,1,,,,,
2017-01-10,39.65,0.0,0,1338,0,0.0,1,12970232,1,,,,,
2016-10-22,39.65,0.0,0,1338,0,0.0,1,12970232,1,,,,,
2016-11-20,79.29,0.0,0,1338,0,0.0,1,12970232,1,,,,,
2016-09-17,39.65,0.0,0,1338,0,0.0,1,12970232,1,,,,,
2016-10-30,39.65,0.0,0,1338,0,0.0,1,12970232,1,,,,,
2016-11-11,64.42,0.0,0,1338,0,0.0,1,12973801,1,,,,,
2016-11-16,64.42,0.0,0,1338,0,0.0,1,12973803,1,,,,,
2016-12-12,24.78,5.52,1,1338,0,0.0,1,12975205,1,,,,,
2016-11-28,80.94,3642.37,1,1338,0,0.0,1,12975211,1,,,,,
2016-12-14,80.94,3642.74,1,1338,0,0.0,1,12975216,1,,,,,
2016-12-23,80.94,3642.74,1,1338,0,0.0,1,12975216,1,,,,,
2016-12-20,80.94,3642.74,1,1338,0,0.0,1,12975216,1,,,,,
2016-11-04,71.03,0.0,0,1338,0,0.0,1,12975216,1,,,,,
2016-12-08,80.94,3642.74,1,1338,0,0.0,1,12975216,1,,,,,
2016-12-25,80.94,3642.74,1,1338,0,0.0,1,12975216,1,,,,,
2016-11-23,80.94,2207.28,1,1338,0,0.0,1,12975216,1,,,,,
2016-11-22,80.94,2207.28,1,1338,0,0.0,1,12975216,1,,,,,
2017-01-11,71.03,0.0,0,1338,0,0.0,1,12975221,1,,,,,
2016-10-04,39.65,0.0,0,1338,0,0.0,1,12975224,1,,,,,
2016-10-30,39.65,0.0,0,1338,0,0.0,1,12975232,1,,,,,
2016-11-20,39.65,0.0,0,1338,0,0.0,1,12975232,1,,,,,
2016-11-01,39.65,0.0,0,1338,0,0.0,1,12975232,1,,,,,
2016-11-18,37.17,0.0,0,1338,0,0.0,1,12975239,1,,,,,
2016-12-15,56.16,0.0,0,1338,0,0.0,1,12975248,1,,,,,
2016-11-09,72.68,0.0,0,1338,0,0.0,1,12975456,1,,,,,
2016-11-03,72.68,0.0,0,1338,0,0.0,1,12975456,1,,,,,
2016-11-12,72.68,0.0,0,1338,0,0.0,1,12975461,1,,,,,
2016-11-08,72.68,0.0,0,1338,0,0.0,1,12975461,1,,,,,
2016-10-01,39.65,0.0,0,1338,0,0.0,1,12975473,1,,,,,
2016-09-10,79.29,0.0,0,1338,0,0.0,1,12975473,1,,,,,
2017-01-05,72.68,0.0,0,1338,0,0.0,1,12976581,1,,,,,
2016-08-16,37.17,0.0,0,1338,0,0.0,1,12976587,1,,,,,
2017-01-19,42.95,0.0,0,1338,0,0.0,1,12977024,1,,,,,
2016-11-11,97.46,0.0,0,1338,0,0.0,1,12977031,1,,,,,
2016-10-08,71.86,0.0,0,1338,0,0.0,1,12977036,1,,,,,
2016-10-28,71.86,0.0,0,1338,0,0.0,1,12977038,1,,,,,
2016-11-06,39.65,0.0,0,1338,0,0.0,1,12977040,1,,,,,
2016-10-20,25.6,0.0,0,1338,0,0.0,1,12977043,1,,,,,
2016-12-26,25.6,0.0,0,1338,0,0.0,1,12977043,1,,,,,
2016-10-23,51.21,0.0,0,1338,0,0.0,2,12977043,2,,,,,
2016-11-28,42.95,0.0,0,1338,0,0.0,1,12977049,1,,,,,
2016-11-21,42.95,0.0,0,1338,0,0.0,1,12977052,1,,,,,
2017-01-02,42.95,0.0,0,1338,0,0.0,1,12977069,1,,,,,
2017-01-18,128.85,0.0,0,1338,0,0.0,3,12977069,3,,,,,
2016-11-12,42.95,0.0,0,1338,0,0.0,1,12977069,1,,,,,
2016-11-28,85.9,0.0,0,1338,0,0.0,2,12977069,2,,,,,
2016-11-05,42.95,0.0,0,1338,0,0.0,1,12977069,1,,,,,
2016-09-01,39.65,0.0,0,1338,0,0.0,1,12977393,1,,,,,
2016-08-09,39.65,0.0,0,1338,0,0.0,1,12977393,1,,,,,
2016-09-11,39.65,0.0,0,1338,0,0.0,1,12977397,1,,,,,
2016-11-11,72.68,0.0,0,1338,0,0.0,1,12977404,1,,,,,
2016-11-05,72.68,0.0,0,1338,0,0.0,1,12982990,1,,,,,
2016-11-06,123.89,88.29,5,1338,0,0.0,5,12982995,5,,,,,
2016-11-03,123.89,88.29,5,1338,0,0.0,5,12982995,5,,,,,
2016-10-25,133.8,112.57,3,1338,0,0.0,3,12982995,3,,,,,
2016-10-23,178.41,150.09,4,1338,0,0.0,4,12982995,4,,,,,
2016-10-27,133.8,112.57,3,1338,0,0.0,3,12982995,3,,,,,
2016-10-30,223.01,187.62,5,1338,0,0.0,5,12982995,5,,,,,
2016-10-24,223.01,187.62,5,1338,0,0.0,5,12982995,5,,,,,
2016-11-07,24.78,17.66,1,1338,0,0.0,1,12982995,1,,,,,
2016-10-29,223.01,187.62,5,1338,0,0.0,5,12982995,5,,,,,
2016-10-26,133.8,112.57,3,1338,0,0.0,3,12982995,3,,,,,
2016-10-28,133.8,112.57,3,1338,0,0.0,3,12982995,3,,,,,
2016-11-23,39.65,2557.5,1,1338,0,0.0,1,12985452,1,,,,,
2016-12-03,39.65,2593.55,1,1338,0,0.0,1,12985452,1,,,,,
2016-11-26,39.65,2557.5,1,1338,0,0.0,1,12985452,1,,,,,
2016-12-09,39.65,2667.13,1,1338,0,0.0,1,12985457,1,,,,,
2016-11-10,39.65,2557.5,1,1338,0,0.0,1,12985457,1,,,,,
2016-11-11,79.29,5115.0,1,1338,0,0.0,1,12985457,1,,,,,
2016-12-02,79.29,5187.1,1,1338,0,0.0,1,12985457,1,,,,,
2016-09-26,75.99,0.0,0,1338,0,0.0,1,12985457,1,,,,,
2016-11-28,39.65,2557.5,1,1338,0,0.0,1,12985457,1,,,,,
2016-11-26,79.29,5115.0,1,1338,0,0.0,1,12985457,1,,,,,
2016-11-13,39.65,2557.5,1,1338,0,0.0,1,12985457,1,,,,,
2016-12-05,39.65,2593.55,1,1338,0,0.0,1,12985457,1,,,,,
2016-11-19,39.65,2557.5,1,1338,0,0.0,1,12985457,1,,,,,
2016-12-17,39.65,14697.15,1,1338,0,0.0,1,12985461,1,,,,,
2017-03-29,31.39,0.0,0,1338,0,0.0,1,12986119,1,,,,,
2016-10-24,163.54,0.0,0,1338,1,72.84,1,12987180,1,,,,,
2016-12-12,64.42,0.0,0,1338,0,0.0,1,12987189,1,,,,,
2016-11-03,64.42,0.0,0,1338,0,0.0,1,12987189,1,,,,,
2017-03-05,56.99,0.0,0,1338,0,0.0,1,13049459,1,,,,,
2016-08-18,39.65,0.0,0,1338,0,0.0,1,13055468,1,,,,,
2016-08-24,45.43,0.0,0,1338,0,0.0,1,13061231,1,,,,,
2016-09-03,45.43,0.0,0,1338,0,0.0,1,13061232,1,,,,,
2016-10-23,28.91,0.0,0,1338,0,0.0,1,13068984,1,,,,,
2017-03-05,28.91,0.0,0,1338,0,0.0,1,13068992,1,,,,,
2016-08-04,28.91,0.0,0,1338,0,0.0,1,13068992,1,,,,,
2016-09-16,28.91,0.0,0,1338,0,0.0,1,13068992,1,,,,,
2016-08-22,28.91,0.0,0,1338,0,0.0,1,13068992,1,,,,,
2016-09-13,28.91,0.0,0,1338,0,0.0,1,13068992,1,,,,,
2016-08-28,28.91,0.0,0,1338,0,0.0,1,13068992,1,,,,,
2017-03-02,28.91,0.0,0,1338,0,0.0,1,13068992,1,,,,,
2016-08-31,45.43,0.0,0,1338,0,0.0,1,13090219,1,,,,,
2016-12-04,39.65,0.0,0,1338,0,0.0,1,13258682,1,,,,,
2017-03-31,66.08,0.0,0,1338,0,0.0,1,13261865,1,,,,,
2017-02-20,66.08,0.0,0,1338,0,0.0,1,13261865,1,,,,,
2016-08-04,66.08,0.0,0,1338,0,0.0,1,13261869,1,,,,,
2016-08-30,66.08,0.0,0,1338,0,0.0,1,13261869,1,,,,,
2017-04-02,66.08,0.0,0,1338,0,0.0,1,13261869,1,,,,,
2017-01-04,66.08,0.0,0,1338,0,0.0,1,13261869,1,,,,,
2017-02-07,37.99,0.0,0,1338,0,0.0,1,13279429,1,,,,,
2017-01-26,39.65,0.0,0,1338,0,0.0,1,13325950,1,,,,,
2017-04-07,39.65,0.0,0,1338,0,0.0,1,13325955,1,,,,,
2017-01-16,48.73,0.0,0,1338,0,0.0,1,13333033,1,,,,,
2017-01-18,48.73,0.0,0,1338,0,0.0,1,13333036,1,,,,,
2016-11-26,80.94,3274.13,1,1338,0,0.0,1,13346071,1,,,,,
2016-12-13,71.45,5118.49,1,1338,0,0.0,1,13346071,1,,,,,
2016-11-28,80.94,3274.13,1,1338,0,0.0,1,13346071,1,,,,,
2016-10-30,52.86,0.0,0,1338,0,0.0,2,13346071,2,,,,,
2016-10-13,52.86,0.0,0,1338,0,0.0,1,13346071,1,,,,,
2016-10-21,52.86,0.0,0,1338,0,0.0,1,13346071,1,,,,,
2016-11-09,26.43,0.0,0,1338,0,0.0,1,13346073,1,,,,,
2016-12-18,80.94,5850.02,1,1338,0,0.0,1,13346073,1,,,,,
2016-09-06,26.43,0.0,0,1338,0,0.0,1,13346073,1,,,,,
2016-11-26,78.47,11001.43,1,1338,0,0.0,1,13394847,1,,,,,
2016-11-27,78.47,11001.43,1,1338,0,0.0,1,13394847,1,,,,,
2016-11-08,79.29,0.0,0,1338,0,0.0,1,13394847,1,,,,,
2016-11-22,706.19,99012.91,3,1338,1,34.95,3,13394851,2,,,,,
2016-11-10,78.47,11001.43,1,1338,0,0.0,1,13394851,1,,,,,
2016-11-17,78.47,11001.43,1,1338,0,0.0,1,13394851,1,,,,,
2016-11-14,78.47,11001.43,1,1338,0,0.0,1,13394851,1,,,,,
2016-11-21,78.47,11001.43,1,1338,0,0.0,1,13394855,1,,,,,
2016-09-03,23.13,0.0,0,1338,0,0.0,1,13410904,1,,,,,
2017-02-02,32.21,0.0,0,1338,0,0.0,1,13410904,1,,,,,
2016-12-15,32.21,0.0,0,1338,0,0.0,1,13410907,1,,,,,
2017-02-16,38.82,0.0,0,1338,0,0.0,1,13419794,1,,,,,
2016-09-02,38.82,0.0,0,1338,0,0.0,1,13419794,1,,,,,
2016-11-30,39.65,0.0,0,1338,0,0.0,1,13461039,1,,,,,
2016-11-11,39.65,0.0,0,1338,0,0.0,1,13461039,1,,,,,
2016-09-11,39.65,0.0,0,1338,0,0.0,1,13461044,1,,,,,
2016-11-14,31.39,0.0,0,1338,0,0.0,1,13546223,1,,,,,
2017-03-26,37.99,0.0,0,1338,0,0.0,1,13568190,1,,,,,
2016-10-06,37.99,0.0,0,1338,0,0.0,1,13568190,1,,,,,
2016-08-14,37.99,0.0,0,1338,0,0.0,1,13568191,1,,,,,
2017-01-02,37.99,0.0,0,1338,0,0.0,1,13568200,1,,,,,
2016-11-13,37.99,0.0,0,1338,0,0.0,1,13593881,1,,,,,
2016-10-15,40.47,0.0,0,1338,0,0.0,1,13595021,1,,,,,
2016-11-01,37.99,0.0,0,1338,0,0.0,1,13596115,1,,,,,
2017-02-13,39.65,0.0,0,1338,1,17.66,1,13598683,1,,,,,
2016-11-09,39.65,0.0,0,1338,0,0.0,1,13598686,1,,,,,
2016-11-18,39.65,0.0,0,1338,0,0.0,1,13598686,1,,,,,
2016-09-30,39.65,0.0,0,1338,0,0.0,1,13603459,1,,,,,
2016-08-21,39.65,0.0,0,1338,0,0.0,1,13603459,1,,,,,
2016-11-27,42.95,0.0,0,1338,0,0.0,1,13607180,1,,,,,
2016-11-28,31.39,0.0,0,1338,0,0.0,1,13612870,1,,,,,
2016-12-03,62.77,0.0,0,1338,0,0.0,1,13612870,1,,,,,
2017-04-08,25.6,0.0,0,1338,0,0.0,1,13624037,1,,,,,
2016-11-03,25.6,0.0,0,1338,0,0.0,1,13624037,1,,,,,
2017-02-23,64.42,0.0,0,1338,0,0.0,1,9363,1,,,,,
2017-01-05,136.28,0.0,0,1338,0,0.0,1,9549,1,,,,,
2016-12-01,31.39,2302.93,1,1338,0,0.0,1,10276,1,,,,,
2016-11-28,31.39,2262.46,1,1338,0,0.0,1,10276,1,,,,,
2016-11-19,94.16,6688.05,2,1338,0,0.0,2,10276,2,,,,,
2016-11-15,31.39,2229.35,1,1338,0,0.0,1,10276,1,,,,,
2016-11-18,62.77,4458.7,2,1338,0,0.0,2,10276,2,,,,,
2016-11-13,31.39,2229.35,1,1338,0,0.0,1,10276,1,,,,,
2016-11-25,31.39,2262.46,1,1338,0,0.0,1,10281,1,,,,,
2016-11-14,31.39,2229.35,1,1338,0,0.0,1,10281,1,,,,,
2016-11-29,62.77,4524.92,2,1338,0,0.0,2,10281,2,,,,,
2016-10-15,37.99,0.0,0,1338,0,0.0,1,10281,1,,,,,
2016-10-18,37.99,0.0,0,1338,0,0.0,1,10281,1,,,,,
2016-11-15,31.39,2229.35,1,1338,0,0.0,1,10281,1,,,,,
2016-12-06,31.39,3664.45,1,1338,0,0.0,1,10281,1,,,,,
2016-12-01,31.39,2302.93,1,1338,0,0.0,1,10281,1,,,,,
2016-12-19,31.39,5872.09,1,1338,0,0.0,1,10281,1,,,,,
2016-10-16,37.99,0.0,0,1338,0,0.0,1,10281,1,,,,,
2016-11-22,31.39,2229.35,1,1338,0,0.0,1,10285,1,,,,,
2016-11-23,31.39,2229.35,1,1338,0,0.0,1,10285,1,,,,,
2016-11-26,31.39,2262.46,1,1338,0,0.0,1,10285,1,,,,,
2016-11-11,125.55,8917.4,3,1338,0,0.0,3,10285,3,,,,,
2016-08-11,31.39,0.0,0,1338,0,0.0,1,33319,1,,,,,
2017-02-24,31.39,0.0,0,1338,0,0.0,1,33319,1,,,,,
2016-09-20,62.77,0.0,0,1338,0,0.0,2,33319,2,,,,,
2016-11-10,31.39,0.0,0,1338,0,0.0,1,33319,1,,,,,
2016-08-21,94.16,0.0,0,1338,0,0.0,2,33319,2,,,,,
2016-08-05,31.39,0.0,0,1338,0,0.0,1,33319,1,,,,,
2016-08-29,31.39,0.0,0,1338,0,0.0,1,33319,1,,,,,
2017-01-05,39.65,0.0,0,1338,0,0.0,1,40511,1,,,,,
2016-10-25,33.86,0.0,0,1338,0,0.0,1,43925,1,,,,,
2016-11-16,33.86,0.0,0,1338,0,0.0,1,43925,1,,,,,
2016-11-21,33.86,0.0,0,1338,0,0.0,1,43931,1,,,,,
2016-09-20,33.86,0.0,0,1338,0,0.0,1,43931,1,,,,,
2017-01-25,72.68,0.0,0,1338,0,0.0,1,90813,1,,,,,
2016-11-11,72.68,0.0,0,1338,0,0.0,1,90813,1,,,,,
2016-10-29,72.68,0.0,0,1338,0,0.0,1,90813,1,,,,,
2016-11-14,72.68,0.0,0,1338,0,0.0,1,90813,1,,,,,
2016-12-20,72.68,0.0,0,1338,0,0.0,1,90813,1,,,,,
2016-10-25,64.42,0.0,0,1338,0,0.0,1,90813,1,,,,,
2017-01-11,72.68,0.0,0,1338,0,0.0,1,90813,1,,,,,
2016-11-06,72.68,0.0,0,1338,0,0.0,1,90813,1,,,,,
2016-11-08,72.68,0.0,0,1338,0,0.0,1,90818,1,,,,,
2017-03-14,39.65,0.0,0,1338,0,0.0,1,91077,1,,,,,
2017-01-08,72.68,0.0,0,1338,0,0.0,1,94000,1,,,,,
2017-02-20,42.12,0.0,0,1338,0,0.0,1,333751,1,,,,,
2016-11-05,45.43,0.0,0,1338,0,0.0,1,479402,1,,,,,
2016-10-26,90.86,0.0,0,1338,0,0.0,1,479402,1,,,,,
2016-12-14,45.43,0.0,0,1338,0,0.0,1,479402,1,,,,,
2016-08-04,56.16,0.0,0,1338,0,0.0,1,619909,1,,,,,
2016-08-19,26.43,0.0,0,1338,0,0.0,1,790142,1,,,,,
2017-04-19,19.82,0.0,0,1338,0,0.0,1,1141144,1,,,,,
2017-02-13,19.82,0.0,0,1338,0,0.0,1,1265439,1,2015-03-03,,2779.0,262.0,1338.0
2016-08-10,19.82,0.0,0,1338,0,0.0,1,1265439,1,2015-03-03,,2779.0,262.0,1338.0
2016-08-26,55.34,0.0,0,1338,0,0.0,1,1455235,1,,,,,
2016-08-18,47.91,0.0,0,1338,0,0.0,1,1608644,1,,,,,
2016-08-30,103.24,0.0,0,1338,0,0.0,1,1618957,1,,,,,
2016-08-20,41.3,0.0,0,1338,0,0.0,1,1874832,1,,,,,
2016-08-05,41.3,0.0,0,1338,0,0.0,1,2209588,1,,,,,
2016-08-30,23.13,0.0,0,1338,0,0.0,1,2373996,1,,,,,
2017-02-27,39.65,0.0,0,1338,0,0.0,1,2627446,1,2016-07-17,,2779.0,129.0,1338.0
2017-03-30,73.51,0.0,0,1338,0,0.0,1,2978134,1,2016-07-30,,2779.0,257.0,1338.0
2017-01-18,40.47,0.0,0,1338,0,0.0,1,3229408,1,2016-08-07,,2779.0,35.0,1338.0
2016-12-10,31.39,0.0,0,1338,0,0.0,1,3323593,1,2016-08-10,,2779.0,130.0,1338.0
2016-12-01,64.42,3649.73,1,1338,0,0.0,1,6903563,1,2016-11-25,,2779.0,131.0,1338.0
2017-03-27,64.42,0.0,0,1338,1,28.69,1,7269198,1,2016-12-10,,2779.0,252.0,1338.0
2017-01-14,64.42,0.0,0,1338,0,0.0,1,7509694,1,,,,,
2017-01-18,64.42,0.0,0,1338,0,0.0,1,7658475,1,2016-12-28,,2779.0,252.0,1338.0
2017-04-02,53.69,0.0,0,1338,0,0.0,1,8361651,1,2017-02-15,,2779.0,262.0,1338.0
2017-03-14,56.16,0.0,0,1338,0,0.0,1,8386704,1,2017-02-13,,2779.0,263.0,1338.0
2017-03-22,16.52,17.66,1,1338,0,0.0,1,8851243,1,2017-02-24,,2779.0,263.0,1338.0
2017-03-25,16.52,17.66,1,1338,0,0.0,1,8851243,1,2017-02-24,,2779.0,263.0,1338.0
2017-03-28,16.52,17.66,1,1338,0,0.0,1,8851243,1,2017-02-24,,2779.0,263.0,1338.0
2017-04-06,33.04,35.32,2,1338,0,0.0,2,8851243,2,2017-02-24,,2779.0,263.0,1338.0
2017-04-27,16.52,17.66,1,1338,0,0.0,1,8851243,1,2017-02-24,,2779.0,263.0,1338.0
2017-04-04,16.52,17.66,1,1338,0,0.0,1,8851243,1,2017-02-24,,2779.0,263.0,1338.0
2017-04-23,16.52,17.66,1,1338,0,0.0,1,8851243,1,2017-02-24,,2779.0,263.0,1338.0
2017-04-13,16.52,17.66,1,1338,0,0.0,1,8851243,1,2017-02-24,,2779.0,263.0,1338.0
2017-04-30,16.52,17.66,1,1338,0,0.0,1,8851304,1,2017-02-24,,2779.0,263.0,1338.0
2017-03-25,16.52,17.66,1,1338,0,0.0,1,8851304,1,2017-02-24,,2779.0,263.0,1338.0
2017-04-18,16.52,17.66,1,1338,0,0.0,1,8851304,1,2017-02-24,,2779.0,263.0,1338.0
2017-03-10,16.52,17.66,1,1338,0,0.0,1,8851313,1,2017-02-24,,2779.0,263.0,1338.0
2017-03-26,16.52,17.66,1,1338,0,0.0,1,8851313,1,2017-02-24,,2779.0,263.0,1338.0
2017-04-05,16.52,17.66,1,1338,0,0.0,1,8851313,1,2017-02-24,,2779.0,263.0,1338.0
2017-04-19,33.04,35.32,1,1338,0,0.0,1,8851318,1,2017-02-24,,2779.0,263.0,1338.0
2017-04-29,33.04,35.32,2,1338,0,0.0,2,8851318,2,2017-02-24,,2779.0,263.0,1338.0
2017-04-22,49.56,52.97,3,1338,0,0.0,3,8851318,3,2017-02-24,,2779.0,263.0,1338.0
2017-04-01,33.04,35.32,2,1338,0,0.0,2,8851318,2,2017-02-24,,2779.0,263.0,1338.0
2017-03-31,16.52,17.66,1,1338,0,0.0,1,8851318,1,2017-02-24,,2779.0,263.0,1338.0
2017-03-29,16.52,17.66,1,1338,0,0.0,1,8851318,1,2017-02-24,,2779.0,263.0,1338.0
2017-03-10,16.52,17.66,1,1338,0,0.0,1,8851318,1,2017-02-24,,2779.0,263.0,1338.0
2017-04-10,16.52,17.66,1,1338,0,0.0,1,8851318,1,2017-02-24,,2779.0,263.0,1338.0
2017-04-15,16.52,17.66,1,1338,0,0.0,1,8851318,1,2017-02-24,,2779.0,263.0,1338.0
2017-04-04,16.52,17.66,1,1338,0,0.0,1,8851322,1,2017-02-24,,2779.0,263.0,1338.0
2017-04-03,16.52,17.66,1,1338,0,0.0,1,8851322,1,2017-02-24,,2779.0,263.0,1338.0
2017-03-31,16.52,17.66,1,1338,0,0.0,1,8851322,1,2017-02-24,,2779.0,263.0,1338.0
2017-04-14,16.52,17.66,1,1338,0,0.0,1,8851322,1,2017-02-24,,2779.0,263.0,1338.0
2017-04-20,16.52,17.66,1,1338,0,0.0,1,8851322,1,2017-02-24,,2779.0,263.0,1338.0
2017-03-25,33.04,35.32,1,1338,0,0.0,1,8851322,1,2017-02-24,,2779.0,263.0,1338.0
2017-04-29,16.52,17.66,1,1338,0,0.0,1,8851322,1,2017-02-24,,2779.0,263.0,1338.0
2017-03-25,16.52,17.66,1,1338,0,0.0,1,8851327,1,2017-02-24,,2779.0,263.0,1338.0
2017-04-15,16.52,17.66,1,1338,0,0.0,1,8851327,1,2017-02-24,,2779.0,263.0,1338.0
2017-04-30,16.52,17.66,1,1338,0,0.0,1,8851327,1,2017-02-24,,2779.0,263.0,1338.0
2017-03-24,16.52,17.66,1,1338,0,0.0,1,8851327,1,2017-02-24,,2779.0,263.0,1338.0
2017-04-17,16.52,17.66,1,1338,0,0.0,1,8851327,1,2017-02-24,,2779.0,263.0,1338.0
2017-04-26,16.52,17.66,1,1338,0,0.0,1,8851327,1,2017-02-24,,2779.0,263.0,1338.0
2017-04-02,16.52,17.66,1,1338,0,0.0,1,8851327,1,2017-02-24,,2779.0,263.0,1338.0
2017-04-03,16.52,17.66,1,1338,0,0.0,1,8851331,1,2017-02-24,,2779.0,263.0,1338.0
2017-04-14,16.52,17.66,1,1338,0,0.0,1,8851331,1,2017-02-24,,2779.0,263.0,1338.0
2017-04-10,16.52,17.66,1,1338,0,0.0,1,8851331,1,2017-02-24,,2779.0,263.0,1338.0
2017-04-16,16.52,17.66,1,1338,0,0.0,1,8851331,1,2017-02-24,,2779.0,263.0,1338.0
2017-04-21,16.52,17.66,1,1338,0,0.0,1,8851349,1,2017-02-24,,2779.0,263.0,1338.0
2017-03-22,16.52,17.66,1,1338,0,0.0,1,8851349,1,2017-02-24,,2779.0,263.0,1338.0
2017-04-02,16.52,17.66,1,1338,0,0.0,1,8851354,1,2017-02-24,,2779.0,263.0,1338.0
2017-04-11,16.52,17.66,1,1338,0,0.0,1,8851354,1,2017-02-24,,2779.0,263.0,1338.0
